"Run","TSSEnrichment","ReadsInTSS","ReadsInPromoter","ReadsInBlacklist","PromoterRatio","PassQC","NucleosomeRatio","nMultiFrags","nMonoFrags","nFrags","nDiFrags","DoubletScore","DoubletEnrichment","BlacklistRatio"
"SRR5354451",13.822,4872,17963,1184,0.26128,1,0.277406168710517,1813,26910,34375,5652,122.318270893836,6.3,0.0172218181818182
"SRR5355131",6.406,2190,10824,654,0.157591287636131,1,0.386379233781438,1354,24771,34342,8217,0,0,0.00952186826626288
"SRR5353385",10.804,2908,12093,1551,0.176349636888617,1,0.382596072422275,2046,24799,34287,7442,0,0.9,0.0226179018286814
"SRR5354646",23.007,7215,25748,990,0.375740594810729,1,0.941796542930008,4106,17645,34263,12512,323.306215343116,11.3,0.0144470711846598
"SRR5354551",19.052,4724,17778,772,0.259502539849361,1,1.15895625866633,7670,15866,34254,10718,129.583082224378,6.5,0.0112687569334968
"SRR5354299",20.349,4316,15837,1442,0.231420054358944,1,0.969663826847801,3583,17372,34217,13262,209.185927265847,8.5,0.0210713972586726
"SRR5353423",15.242,5588,19367,1030,0.283226089499854,1,0.306757376547928,1495,26164,34190,6531,0,0.8,0.0150628838841767
"SRR3986036",19.101,6019,21188,720,0.310510580925025,1,0.244637385086823,802,27412,34118,5904,323.306215343116,13,0.0105516149832933
"SRR5355066",23.092,5714,20079,1312,0.294586267605634,1,0.413755911391355,2759,24106,34080,7215,43.131310042495,3.8,0.0192488262910798
"SRR5355329",6.379,2139,10252,564,0.150658358805549,1,0.669889570552147,4913,20375,34024,8736,0,0,0.00828826710557254
"SRR5355083",17.826,4456,15452,1254,0.227275401541448,1,0.381476815540293,1471,24607,33994,7916,90.8378763280405,5.4,0.0184444313702418
"SRR5354235",19.407,6194,21702,982,0.319306712179619,1,0.162567137627861,519,29231,33983,4233,56.5392303735474,4.3,0.0144484006709237
"SRR5355602",11.934,2730,12254,623,0.180524454920448,1,1.06322188449848,5585,16450,33940,11905,17.4367782746844,2.7,0.00917796110783736
"SRR5354087",17.869,6010,21696,1072,0.320595797499778,1,0.841669841615414,5429,18373,33837,10035,217.60506137131,8.7,0.0158406478115672
"SRR5353702",20.899,5868,20405,886,0.303050555456544,1,0.548075596634019,4629,21747,33666,7290,0,1.4,0.0131586764094339
"SRR5354529",11.09,3629,13342,884,0.198944292019563,1,0.307698307464316,1317,25642,33532,6573,8.37641057222779,2.2,0.0131814386257903
"SRR5354323",18.489,5985,20391,686,0.304070981210856,1,0.535467326097907,2497,21837,33530,9196,108.160735160026,5.9,0.0102296450939457
"SRR5354667",14.628,6028,23859,1016,0.35622144584789,1,1.14302169322327,5332,15627,33489,12530,19.2104906702686,2.8,0.015169160022694
"SRR3986032",10.4,3582,15411,721,0.230331201052191,1,0.307563025210084,1325,25585,33454,6544,0,1.5,0.0107759909128953
"SRR5353971",21.423,7097,25249,844,0.377391486308741,1,0.675783989580202,5452,19962,33452,8038,156.353485215486,7.2,0.0126150902786082
"SRR5354568",17.388,6814,23851,583,0.356613139559224,1,0.184255258871025,1095,28238,33441,4108,8.37641057222779,2.2,0.00871684459196794
"SRR5355745",13.662,5209,20042,808,0.299715866606849,1,0.20861046847889,624,27664,33435,5147,0,0.3,0.0120831464034694
"SRR5354271",14.655,3989,15860,1068,0.237453587255959,1,1.08698912635921,5815,16002,33396,11579,323.306215343116,13.1,0.0159899389148401
"SRR5353956",12.925,5137,20583,710,0.308341073194116,1,0.762993872807944,5857,18932,33377,8588,1.56970865191051,1.7,0.0106360667525542
"SRR5353526",17.98,4785,17368,1186,0.260679014198661,1,0.392916875731728,1609,23916,33313,7788,94.5270966140051,5.5,0.0178008585236995
"SRR5353512",19.022,4390,16701,898,0.250826024270095,1,0.425232244531016,2072,23359,33292,7861,37.4272253319943,3.6,0.0134867235371861
"SRR5353961",12.501,4722,19809,916,0.297673789559102,1,0.678335435056747,5370,19825,33273,8078,0,0.3,0.0137649144952364
"SRR5353713",17.355,4794,18015,881,0.272064153678869,1,0.586391950167705,4707,20870,33108,7531,0,0.9,0.0133049414038903
"SRR5353639",15.569,5307,18478,625,0.280650060753341,1,0.366825825202408,1979,24085,32920,6856,21.5033082810129,2.9,0.00949270959902795
"SRR5354076",11.33,2672,9892,651,0.150247577386919,1,0.679198122832075,4140,19604,32919,9175,323.306215343116,11.6,0.00988790668003281
"SRR5355895",12.452,3641,14104,878,0.214849343448192,1,1.45662749794177,8687,13361,32823,10775,176.441935885275,7.7,0.0133747676933857
"SRR5355979",13.985,5212,19771,609,0.301525087692542,1,2.13282369804109,8493,10465,32785,13827,45.4835536032843,3.9,0.00928778404758274
"SRR5354459",19.004,4760,17616,538,0.268725020593709,1,0.271510590425945,1087,25778,32777,5912,129.583082224378,6.5,0.00820697440278244
"SRR5354318",17.852,4787,17578,747,0.268350024425989,1,0.924550475966624,3731,17018,32752,12003,23.3961731041091,3,0.0114038837322912
"SRR5354341",10.248,4901,18762,1187,0.28694215887193,1,0.261012111393967,852,25926,32693,5915,37.4272253319943,3.6,0.0181537332150613
"SRR5353570",13.223,3913,15092,585,0.230842179326379,1,0.4413139329806,2121,22680,32689,7888,0,0.6,0.00894796414696075
"SRR5353831",16.037,5337,20188,622,0.308788889228793,1,0.582849118729421,4433,20652,32689,7604,0.655888142044136,1.6,0.00951390375967451
"SRR5354114",16.39,5347,19749,1086,0.30231454551021,1,0.775549032398347,4518,18396,32663,9749,323.306215343116,11.1,0.0166243149741298
"SRR5353386",9.492,3878,15688,1286,0.240156757087747,1,0.337400704283023,1476,24422,32662,6764,0,0.8,0.0196864858245055
"SRR5355658",12.513,4316,16518,785,0.253818494729402,1,0.92299509485255,4684,16921,32539,10934,0,0.4,0.0120624481391561
"SRR5355377",7.265,2150,10272,683,0.157977299990772,1,0.561452379808847,3665,20821,32511,8025,0,0.3,0.0105041370613023
"SRR5353430",14.963,4209,15621,836,0.240374849967685,1,0.405832215636222,1662,23113,32493,7718,8.37641057222779,2.2,0.0128643092358354
"SRR5355116",10.223,3108,12304,561,0.189496380717696,1,0.271441998903423,676,25534,32465,6255,0,1.1,0.00864007392576621
"SRR5353481",10.251,3779,15621,1127,0.241146685603137,1,0.326167956434508,1156,24423,32389,6810,40.2471962177064,3.7,0.0173978819969743
"SRR5355813",11.991,4469,16819,852,0.260881029936405,1,0.44009113652609,2850,22384,32235,7001,0,0.2,0.0132154490460679
"SRR5353480",13.039,4708,17526,958,0.271864238513325,1,0.345901707795733,1146,23949,32233,7138,0,0.9,0.014860546644743
"SRR5355678",15.368,5681,19817,772,0.307593207711172,1,0.132346737907762,411,28448,32213,3354,0,0.8,0.011982739887623
"SRR5355596",12.605,3450,14330,740,0.222674581222612,1,0.501773546158872,510,21426,32177,10241,81.4548780243773,5.1,0.0114988967274761
"SRR5355262",16.017,4918,17750,707,0.276264591439689,1,0.603123908378662,3080,20039,32125,9006,0,0.4,0.0110038910505837
"SRR5355052",17.023,5966,22284,1326,0.347016319920269,1,0.527424955996385,3127,21021,32108,7960,90.8378763280405,5.4,0.0206490594244425
"SRR5355103",13.509,2872,9693,884,0.151306546782804,1,0.555053888727061,1655,20598,32031,9778,115.17616690741,6.1,0.0137991320907871
"SRR5355812",12.891,3294,13011,683,0.203290522171182,1,0.292082206161424,1041,24767,32001,6193,0,0.6,0.0106715415143277
"SRR5353934",14.342,4628,18659,1291,0.29160155029068,1,0.316029780757682,1276,24311,31994,6407,0,0.8,0.020175657935863
"SRR5353845",14.363,5875,23468,1143,0.366905350051593,1,0.487695957575476,3469,21497,31981,7015,23.3961731041091,3,0.0178699853037741
"SRR5353746",18.91,4899,18481,787,0.289226579861655,1,0.646176834295136,5138,19408,31949,7403,0,1.2,0.0123165044289336
"SRR5356103",14.106,5072,18855,909,0.295107368684655,1,0.944133398247322,3521,16432,31946,11993,0,0.4,0.0142271332874225
"SRR5353457",12.89,4101,14919,1149,0.233657008613939,1,0.348981661455252,1701,23666,31925,6558,0,1,0.0179953014878622
"SRR5355336",7.776,2572,11236,597,0.176483523387679,1,0.599246420497362,4149,19905,31833,7779,0,0.1,0.00937706153991141
"SRR5354838",11.733,4355,17558,761,0.27683526740666,1,0.302822398422415,1377,24341,31712,5994,56.5392303735474,4.3,0.0119986125126135
"SRR5353836",20.015,6853,23577,910,0.372252747252747,1,0.544931212801249,3806,20498,31668,7364,65.6381047041353,4.6,0.014367816091954
"SRR5353608",17.983,4686,17639,883,0.278533981808994,1,0.466061672377072,2560,21598,31664,7506,68.3134454277262,4.7,0.0139432794340576
"SRR5353396",16.191,4546,17327,944,0.273840756076746,1,0.33754703420285,1553,23653,31637,6431,0,1,0.0149192401302273
"SRR5354010",16.663,2575,8850,580,0.139920948616601,1,1.68099355713801,6255,11796,31625,13574,17.4367782746844,2.7,0.0091699604743083
"SRR5356138",19.357,6041,21904,905,0.346406882591093,1,1.06465095017306,3283,15313,31616,13020,21.5033082810129,2.9,0.0143123734817814
"SRR5355736",19.325,4616,16364,1237,0.259194728672348,1,0.231498459017673,695,25633,31567,5239,323.306215343116,12.9,0.0195932461114455
"SRR5353574",13.419,4493,17969,737,0.285059331175836,1,0.465544499209523,2354,21506,31518,7658,40.2471962177064,3.7,0.0116917317088648
"SRR5355561",15.586,4691,18164,683,0.288207666920538,1,0.841191936897458,5504,17115,31512,8893,0,0.2,0.0108371414064483
"SRR5354675",26.398,6119,21744,654,0.345120944701924,1,1.05814713184372,5629,15306,31502,10567,122.318270893836,6.3,0.0103802933147102
"SRR5355379",15.788,4417,17491,718,0.278067470032749,1,0.511776581426649,2467,20804,31451,8180,0,0.4,0.0114145814123557
"SRR5354890",11.972,4081,15691,566,0.250103605470369,1,0.280419608963631,902,24499,31369,5968,289.018811159566,10.3,0.00902164557365552
"SRR5354788",13.336,1448,4886,1369,0.0779664262462501,1,1.54375710342588,5740,12318,31334,13276,40.2471962177064,3.7,0.021845279887662
"SRR5354790",16.875,6204,23124,1045,0.369263198237041,1,0.740080026675558,4724,17994,31311,8593,0,1.5,0.0166874261441666
"SRR5355547",15.718,6231,22063,870,0.353008,1,0.751681614349776,4027,17840,31250,9383,97.509679298159,5.6,0.01392
"SRR5355713",16.15,4445,15753,1209,0.252225566799027,1,0.330209575736923,1466,23476,31228,6286,37.4272253319943,3.6,0.01935762776995
"SRR5354532",15.791,5335,19173,1024,0.30708245243129,1,0.462543921293043,3458,21345,31218,6415,32.5191691780254,3.4,0.0164007944134794
"SRR3986096",13.826,3896,16469,740,0.263791004613019,1,0.395752291526939,1732,22365,31216,7119,23.3961731041091,3,0.0118528959507945
"SRR5354430",11.663,4494,16576,970,0.265513374979978,1,0.391104772939971,1902,22439,31215,6874,129.583082224378,6.5,0.0155374018901169
"SRR5353465",14.605,5104,18721,625,0.29988146344589,1,0.368674910111374,1478,22806,31214,6930,0,1.1,0.0100115332863459
"SRR5353727",21.451,6413,22594,995,0.363809094422259,1,0.555477633622201,4277,19963,31052,6812,323.306215343116,14.1,0.0160215123019451
"SRR3986054",16.15,4657,16843,655,0.271451134605467,1,0.283999668901581,842,24162,31024,6020,323.306215343116,13.2,0.0105563434760186
"SRR5354758",15.959,5698,20870,730,0.336786728634134,1,0.634608282774993,3571,18955,30984,8458,45.4835536032843,3.9,0.0117802736896463
"SRR5353473",16.238,4264,15701,885,0.254086157232094,1,0.335162698241217,1054,23141,30897,6702,0,0.9,0.014321778813477
"SRR5354077",22.061,5704,20453,681,0.332958911245686,1,0.577746956387733,3539,19467,30714,7708,323.306215343116,12.7,0.0110861496386013
"SRR5353631",17.433,5115,17840,558,0.290904347258911,1,0.449924342727445,2280,21148,30663,7235,32.5191691780254,3.4,0.00909891400058703
"SRR5354266",16.363,4586,16724,657,0.272991413927067,1,1.10435559219566,5260,14556,30631,10815,77.9290137391847,5,0.0107244294995266
"SRR5355065",16.349,3930,15459,1239,0.253036304710774,1,0.393503945987866,1833,21921,30547,6793,65.6381047041353,4.6,0.0202802239172423
"SRR5354861",14.018,6102,22428,824,0.367635970232436,1,0.231200807265388,682,24775,30503,5046,0,0.9,0.0135068681769006
"SRR5353389",17.924,5250,17826,736,0.292277422528283,1,0.357203257821888,1399,22469,30495,6627,37.4272253319943,3.6,0.0120675520577144
"SRR5354767",19.245,5948,21323,758,0.349763795026573,1,0.645629757598661,3741,18523,30482,8218,23.3961731041091,3,0.0124335673512237
"SRR5353475",19.333,5731,20196,977,0.331429696730996,1,0.296289993192648,989,23504,30468,5975,104.31955311417,5.8,0.0160332151765787
"SRR5354160",12.798,4343,16808,690,0.275830379414468,1,0.359935725763257,991,22404,30468,7073,35.2187277893649,3.5,0.0113233556518314
"SRR5353619",16.631,4468,15837,770,0.260708524018042,1,0.501755253399258,2582,20225,30373,7566,15.2980920556206,2.6,0.0126757317354229
"SRR5354860",15.599,4183,16480,691,0.271293583116584,1,0.343700230047779,1279,22604,30373,6490,32.5191691780254,3.4,0.0113752345833471
"SRR3986052",13.339,4264,16370,702,0.269562639968384,1,0.33885973808369,885,22679,30364,6800,17.4367782746844,2.7,0.0115597417994994
"SRR5354350",11.531,3162,12488,575,0.206018213013066,1,1.20069706651176,6106,13772,30308,10430,168.500728440054,7.5,0.00948594430513396
"SRR5355603",11.854,3083,11871,319,0.195916952733034,1,0.850363403163745,3784,16373,30296,10139,0,0.3,0.00526472141536837
"SRR5353579",18.003,4273,15974,682,0.264715630385788,1,0.375769458757011,1561,21931,30172,6680,25.8330800081771,3.1,0.0113018692827787
"SRR5354302",11.719,3403,12729,795,0.210947598687481,1,1.51697672478518,7320,11987,30171,10864,136.966876329498,6.7,0.0131749030526002
"SRR5354153",11.647,1541,6552,529,0.108588285988929,1,0.319440192433851,1337,22865,30169,5967,323.306215343116,12.7,0.00876727766913056
"SRR5354855",11.456,4634,18034,766,0.298972148541114,1,0.357519016968988,1337,22217,30160,6606,30.4097182463603,3.3,0.0126989389920424
"SRR5354792",13.777,4731,18039,708,0.299402489626556,1,0.663353762906521,4193,18111,30125,7821,239.520204651837,9.2,0.0117510373443983
"SRR5354604",11.104,3314,13641,863,0.226677523347403,1,0.45992236778263,1951,20610,30089,7528,68.3134454277262,4.7,0.0143407889926551
"SRR5353529",18.841,5433,19595,817,0.325942313450215,1,0.30176259148586,1127,23091,30059,5841,0,1.4,0.0135899397850893
"SRR5355699",16.311,5972,21443,700,0.35681243343983,1,0.200527388229654,578,25029,30048,4441,0,1.3,0.0116480298189563
"SRR5353689",13.399,4263,16505,898,0.274671326343818,1,0.681309457190823,4426,17870,30045,7749,0,1.3,0.0149442502912298
"SRR5353560",19.301,5127,18320,911,0.304997835714048,1,0.438637670051734,1703,20876,30033,7454,56.5392303735474,4.3,0.0151666500183132
"SRR5354703",14.558,4595,17563,826,0.292541141981478,1,0.862620997766195,3181,16116,30018,10721,81.4548780243773,5.1,0.0137584116196948
"SRR5354708",13.566,4686,18244,721,0.304178198672847,1,0.997535469259975,2915,15013,29989,12061,283.960297810232,10.2,0.0120210743939444
"SRR5353723",15.383,4700,16337,881,0.272574079017619,1,0.694447585660975,4609,17686,29968,7673,0,1.3,0.0146990122797651
"SRR5354762",17.423,4285,16832,665,0.281142475363287,1,0.768789884188135,4698,16924,29935,8313,87.9182538220781,5.3,0.0111073993652915
"SRR5353403",12.749,4217,16248,676,0.271778402248093,1,0.354049646675122,1171,22076,29892,6645,0,1.4,0.0113073732102235
"SRR5353988",14.232,5031,17673,529,0.2956735595262,1,0.823874038813621,5644,16386,29886,7856,0,0.6,0.00885029779830021
"SRR5354873",13.548,2634,9306,890,0.155743740795287,1,0.74560327198364,2761,17115,29876,10000,323.306215343116,12.8,0.0148948989155175
"SRR5354093",17.056,5366,19791,683,0.331396517079705,1,0.520134399022553,3019,19643,29860,7198,323.306215343116,12,0.0114367046215673
"SRR5354203",15.228,3599,13505,678,0.226320552352862,1,0.321873200124053,1004,22571,29836,6261,35.2187277893649,3.5,0.0113621128837646
"SRR5353408",13.386,4367,16594,1064,0.278282743585444,1,0.329068782597067,1159,22433,29815,6223,23.3961731041091,3,0.0178433674325004
"SRR5354218",17.139,4544,16384,597,0.274834770355957,1,0.241234280003331,594,24014,29807,5199,0,1.1,0.0100144261415104
"SRR5355891",16.184,3596,11935,1837,0.200413084363246,1,1.00985487681404,3971,14815,29776,10990,43.131310042495,3.8,0.0308469908651263
"SRR5354023",18.596,4611,17075,778,0.287283801063329,1,0.761484203663091,4701,16871,29718,8146,71.7032149078389,4.8,0.0130897099401036
"SRR5353531",15.831,4493,16387,642,0.276145057463517,1,0.387208378138295,1409,21389,29671,6873,17.4367782746844,2.7,0.010818644467662
"SRR5355824",11.857,1958,7044,1072,0.118809877209553,1,0.391933136122459,1874,21297,29644,6473,43.131310042495,3.8,0.0180812306031575
"SRR5353601",18.109,5679,19885,512,0.335543856096656,1,0.477707959305805,2208,20052,29631,7371,180.003728377949,7.8,0.00863960041848064
"SRR5353926",16.058,4298,15581,1038,0.263780727297352,1,0.298654471902207,1004,22742,29534,5788,0,1.5,0.0175729667501862
"SRR5354537",15.674,3546,13893,915,0.235275190516511,1,0.380317905563347,1377,21390,29525,6758,239.520204651837,9.2,0.0154953429297206
"SRR5353392",11.216,4588,16226,1390,0.27511020684978,1,0.35598675740298,1424,21748,29490,6318,75.1425701192758,4.9,0.0235673109528654
"SRR5355873",9.02,2988,12621,697,0.214599061416038,1,3.0024499795835,11129,7347,29406,10930,0,0.5,0.0118513228592804
"SRR5354764",16.031,4987,18199,851,0.309485749268757,1,0.878122005748962,4407,15655,29402,9340,0,0.3,0.0144718046391402
"SRR5354534",23.897,5660,19208,788,0.326911294165702,1,0.125723263210331,541,26097,29378,2740,323.306215343116,12.7,0.0134113962829328
"SRR3986203",20.648,5099,16943,742,0.288755198036676,1,0.38615639026695,1478,21165,29338,6695,0,0.2,0.0126457154543595
"SRR5354651",20.349,7286,25909,1384,0.441620644985341,1,1.1539026360232,5202,13619,29334,10513,0,0.4,0.0235903729460694
"SRR5353419",13.387,3867,14199,735,0.242444421678107,1,0.379191785983421,1288,21232,29283,6763,6.68799462495598,2.1,0.0125499436533142
"SRR5354159",15.008,3782,14635,598,0.250179493316011,1,0.266903452159224,618,23087,29249,5544,323.306215343116,11.2,0.0102225717118534
"SRR3986148",18.75,5615,18073,1060,0.309744978405429,1,0.301945733666548,1427,22408,29174,5339,0,0.6,0.0181668609035443
"SRR5353814",17.662,4870,17910,769,0.306951395077809,1,0.554288758657432,3492,18770,29174,6912,0,1.4,0.0131795434290807
"SRR5355912",15.648,4694,17471,622,0.300333493777075,1,2.14647338814366,9818,9244,29086,10024,40.2471962177064,3.7,0.0106924293474524
"SRR5354554",12.183,3833,14567,719,0.25055901475799,1,0.435222672064777,1620,20254,29069,7195,164.133278252098,7.4,0.0123671264921394
"SRR5354908",10.185,3662,15229,645,0.262424179762889,1,0.388325358851675,1249,20900,29016,6867,323.306215343116,11.4,0.0111145574855252
"SRR5355740",16.351,4847,17665,696,0.304526961798373,1,0.0879627893019243,35,26659,29004,2310,0,0.8,0.0119983450558544
"SRR5355693",14.531,2429,7530,492,0.129881330205602,1,0.43348828009099,812,20222,28988,7954,0,0.1,0.00848627018076445
"SRR5354772",9.723,2784,11320,1020,0.195705542685246,1,0.841984586968983,4274,15701,28921,8946,6.68799462495598,2.1,0.0176342450122748
"SRR5355049",12.605,4055,15910,1851,0.275059645240483,1,0.266021712484679,684,22844,28921,5393,0,1.2,0.0320009681546281
"SRR5353911",13.185,3722,14943,624,0.258744285912176,1,0.306192608675985,1116,22107,28876,5653,65.6381047041353,4.6,0.0108048206122732
"SRR5354391",15.107,4913,18681,1251,0.324064115463345,1,0.573995194408038,2683,18312,28823,7828,56.5392303735474,4.3,0.0217014190056552
"SRR5354353",11.036,4676,17552,880,0.304510756419153,1,0.313103699653727,1219,21948,28820,5653,323.306215343116,11.1,0.0152671755725191
"SRR5355938",13.282,2455,9315,1650,0.161752448426756,1,1.42537061994609,4786,11872,28794,12136,40.2471962177064,3.7,0.0286518024588456
"SRR5356065",18.599,3757,13988,550,0.242906261938666,1,1.45799897558477,3022,11714,28793,14057,87.9182538220781,5.3,0.00955093251832042
"SRR5353398",16.778,4965,18496,996,0.321378926883514,1,0.303910462639902,1180,22069,28776,5527,196.271236625556,8.2,0.0173060884070058
"SRR5356071",10.188,3159,12254,1862,0.212935288802391,1,0.758694456329075,2479,16361,28774,9934,9.80356609405896,2.3,0.0323555988044763
"SRR5353447",13.139,4963,17693,1330,0.308261899783957,1,0.262171790473677,909,22737,28698,5052,1.56970865191051,1.7,0.0231723465049829
"SRR5355019",14.822,3750,13837,715,0.241272885789015,1,0.453591524306788,2564,19727,28675,6384,0,1.4,0.0124673060156931
"SRR5355787",18.342,3946,14805,1093,0.258692993185392,1,0.191894368543819,650,24008,28615,3957,0,0.5,0.0190983749781583
"SRR5353502",13.806,3479,12686,767,0.221946184261171,1,0.330803259604191,1236,21475,28579,5868,0,0.7,0.0134189439798453
"SRR5354885",10.924,3983,17157,902,0.30032558465201,1,0.39656774067374,1636,20453,28564,6475,0,1.2,0.0157891051673435
"SRR5355076",16.872,3783,13497,1589,0.236424467488789,1,0.403550179475832,1266,20337,28544,6941,111.262801962222,6,0.0278342208520179
"SRR5354899",15.862,4710,18168,780,0.318256665382055,1,0.317409766454352,964,21666,28543,5913,265.945559479672,9.8,0.0136635952773009
"SRR5354085",16.678,5441,19490,670,0.34176194150242,1,0.540880843015401,3136,18505,28514,6873,323.306215343116,11.6,0.0117486147155783
"SRR5356063",15.927,3370,13246,916,0.232663528419869,1,0.991464950328809,2719,14294,28466,11453,1.56970865191051,1.7,0.0160893697744678
